track_id,track_popularity
2l83DkKT8v7ghZUiuHV0pw,27
7rSERmjAT38lC5QhJ8hnQc,70
4njLEd40fsHHYdOOeO28ME,3
5pRElcsPZrgZXkoON2o5Go,66
7piw04hPQZ1OHZ9Fq9JOXR,65
0AHHDAHFRaT82UVw5fMr1R,59
2iptAVf9jZerlywLwiGhak,63
6UBJyFbJZChFw57h5LkS3U,65
5Yz9Urz9CYn1HLiOlYkU1r,27
5HOe9xT5P0J5S5wfab48Tx,0
12C6ufD5zOWsQGHQY7aXRM,62
5Xz0Aep86l2yafsqCtMcsh,51
3Xfg7AegXaDLoD5GOUMf2e,70
6LYY1uIKNhs52KCmmBrLxD,0
1e5cCYVlVLT57ckVTEHrI3,0
1cxCqerH9jNz1B6xnlT02y,47
5K7RDuh2JihPUScuOB76Sq,54
6jg3Om6ZBMKlylforWGPEC,63
464HG7mt7NNKtKY0Hco8Y8,53
5BInskLvwqz56ClUpfqdI4,51
6CqYhhUPJORx1vvdTNc8jv,63
5TA9c4Jv04XnnYBvVOFYcT,0
1twBt7aZiy7HWPG025QGuP,10
1D1LnW0mJ46GStJcYzgA6V,36
7t6UwZU9FXcOoVwPOBGrbk,33
3zp9opbhvvgVHsEf0CU8Uj,30
4PUO11T670jn0QfvElS8FN,9
2mNr0dLMmLfkkQq4OjNQmX,50
59YF8QFkS4I8B0kC7A6kM6,38
0CXdfD4s26kKyuPHRACtlY,46
0MiA21t3re8Uh463Zrt0gp,38
0hdbpjuc7tw96jezbBOwBr,40
1OMPuhoPpUNvFviKOhbEaM,43
3XU6GFkPFhxK0hJLsIJDH7,26
477Vaa5czrnd9xB5lD4FZ2,45
0C3kqX3iJ39GorFVrNcMmi,38
36mNg15fAijSqafcNgEtIc,40
6oX2h5xIpkqcEhSionCoa2,33
2PEfsNLgQSm2zAzdRNkCr1,37
7DcwLh9k4N6hzTG7csUApr,33
2TjRHd8hs5qdzec9cOf0TY,39
3NDR5GMFW45B9wrGSOaACm,37
2G7SBK5Tr4HlN6L3N3gGzp,21
0iRk0TRxGqhQT9FTTGDQlb,19
3MWiQdv8sMw8rdJscpqeuX,24
5ZkHhBQnPdVTYPxyCvnRGo,28
0SynP0Y0Ybyr92Y94ssFRy,28
1gbb9v5diByJQgCVeWIAIc,34
0Jhe8RFNXhcWEWX6G6X2ke,25
3NwQkX8rfLO6cqqUMHBQPH,35
2C8ILREHy0CgIPVpkK1NZy,36
22h7LfwIOGE7jQce1rgs1A,35
0fOVzL7UcWEKL27LrzZPnq,33
4MWHvUN67gG10foarCrkJL,27
44Qviq32xko7hyCFdzVvWF,29
0csPrqmow5I1RC8ExuZ4Vq,21
050vmlJyVUbjkJ1C6hrWKr,39
6ItnnZvUJeM8qUvmBjbGTM,40
0LL3pUZ2iEL45h4rYZNhmS,31
5ZI0tKsFY0SD8rZO5qT7bo,38
0Cjwt7Z8UnfGFIxbT20wJe,30
0ifzgYh7ntezSHVj9qwCaH,30
2VvTyxx06Esdm48L6V0rqT,29
6ebc4E12NKONhhkHf1ud2b,30
4D2ANyqiXCtwnWHtgUuxCy,29
6TgCyNr96joTEhv1Klh9NN,30
1f6DVTZxkjVpecZ2JzilHg,36
3Gm0yg6GQN1tFnhUGYKQQT,36
4np8Hinsx8hQkajMv8myRC,39
6c2fhM38TQHn4nfNQfWvmR,35
3BAuV2yRc5r0F1VJvWmMmA,30
5UDEi8SNujka6BfNh29eTt,34
0E1SRi409dTK0QcC7hD7Bl,30
3JwZMqrd0DFaDgRalVIKCx,23
2qRoACE5NFJUfm6KdHg9vL,16
4TidZppKEGjlxB99IxZCeu,26
5r2LYZLVf8WNf8BfaeWUzq,21
1CnRd0ZgMCb9GL72Clwwkj,25
1AJ8AeP1TFvvCGizmxLyPt,21
1dWf79EQ2kJuZ7aTLdlzYd,21
1zDFq57mLkKc2wd6nfc8oq,21
6VJloY2Xxqetz3VvMYoYDo,23
2TNd4eAOe1zu28mClWcXz8,17
7IHZxpSS1FbVBIY8GKinlK,23
0VnVmLWdJt46gLpnIXsh0g,33
4mVY6EgPvdaTp1HckpWlf4,32
2M2sRE3Z8ybw1vF3w99fVv,29
0vzgV6YG3UduVRrkdW8fhc,29
13BpkO9VHwHQGxVPMlIkl9,27
0Lbw9FBbnN9vgiPWnD6Lrt,18
0AaH2y9elmyLhZDUZGBwgh,18
3IKcPRETvaJ7ARE3W3RWyN,20
21SWFVcdFhrBwJbpINQ4rJ,21
0u9c0SWTzvru9vX8IAE6Jv,14
4rNhyXX37nvNkRnoD2Gff5,21
0QjploZFoXNkEeARysbQmk,21
3pNkW6pIdmOnM3ete3N6TD,21
1Dj69qOIfqD21IisJJMie1,25
4fKAPa1mPoF0fE3C5tqQ2t,41
632Xl9n1wHgMKoxD07WZHW,54
7EUiapvzdmXuh191SHrpFT,3
2U0nXVgU5FcLTFtPbkcv1v,54
3wcAP40KVCwLnuLKxLYEs5,24
3h2BczCiAjSwHpEyq7UXja,23
2sGhn8rcR2qrMymhDIfxyO,16
7vIdRrMklCkr8fwP6kvw3m,61
7jhYBaGt3WSzYaW6CRrmL2,0
1wnq9TwifJ9ipLUFsm8vKx,57
4Y2Ck2OglehYuE8HMt46PB,13
0WrrIkbhC2H4WRqxqY1Xot,50
02MjAy2BTPTdqO19O5VtHO,38
5Z7L8FJk0aRrpxYyvoCFik,38
5anCkDvJ17aznvK5TED5uo,75
1fQaoh3imrMunWVZh5kf90,68
0uQgnWXXTGPTwgypj0MNmB,0
3uetL2NzwSqpmEbMdgcgsR,42
51EmxIMMOFEY3G6REpX9Ze,1
0Swvh86QCHSVk3yXUDeEM8,5
2fM6IykCVPDUucdkbdX5mf,0
5vJKDteoDcK1uId4IUJSmQ,0
15zUfY9L1p7bN9JsgaTAP0,59
0rSdhfeQmYAfzO3kcjsCpg,1
308BpHy6evPQz9hSPpSLNf,1
2D1O6DE5aJDGHsb0W38EAN,7
1VGoxAxuw65pJW0ATxjFpu,45
1q9ru9Wx2Q9Ez8irkGcyFa,56
6LEpnhwG1zFp7rmSgzt9qr,53
0AY6XbTfRSk9wpCIQTnwc0,44
0dnx2LK0rnPTACGzbLc1Jx,49
0fE5kL2rRlaSQ86OvZG1NX,48
2h1rjzw90ZeMgbzOHJFHao,0
2bcrVoFMJAco4bwKmFFKkm,0
0bIaAG656Kq0JGmw3N1TeS,0
4iWYPj04kHXcZK0st5yzZf,68
5jGeQRvBScdvFEkbiAlS7J,39
2e8r5YIPMCxXVJPPfwaSK8,45
2weyHZ3Rk4PZVZODz1asqz,47
24Pi0KCtYWtnKxxzopkcPG,60
3iWlbqAaoIR7H7gyO3a6rV,59
6DaCyC7XkbzvOu14letZUl,25
1ugJHNt9h6R2PSuITjw3aH,0
7vQHgaUJCODPVaAhJIJyjz,35
3iGjPHGVRKPgQ6LvSN2zJI,52
3R1dKSBSfC1qAunq9qr5nL,19
3siZ8Gr2G9zelmm1NZOmP3,49
6jEDx1AuVMOrK58yydBgmA,37
3JDq9RHax5vBjyamtba48p,0
1xBCv8m2xTSIijcgfi2HtF,22
5V2sX7luo5vAsnfp8mBA3m,59
42uM866bNjDQdd9lN9f7IY,0
5DsD9rUwGiiWZxyDPkm48V,49
1yYLeHIe61GotPPs5Cqu7s,0
3t4ZPAnEu7nkq9yWYPsbb1,43
0umQQTb1wwU3slaGJ08Y6j,0
1FgFXxPsmUmiJMoJNi8idR,47
60rHc4AkLlP4XVSATvBb6K,59
5SwCwWPx2LjBEkC8DXei4Q,41
2YBlMJksqVb0L3HiAV9B5v,33
0AGJuICX9Uhne0ER96c4Rw,44
5rHyZ8jMmAXw4C8hLww9G8,0
65XY6Cx0263J5BPnY8mPyE,60
3X8pRT8kfaXUmuDl26P5Pa,0
2nZ63SBfnreUBTnpe7YJt0,0
6bdt0GYvmh3lCMfZOMswfE,53
2opyAm6zOyjR0An5LkblfN,52
2tlETUiIcT9IiQYDUdnj4B,0
5zsgyaahJyDW91qyvzSG3Y,34
0MKH69gX6NZWTorqpAhbox,18
20H8UbFNGzekNvRbJsBoOY,30
4mgDustRkMhvBTvO0mC8Su,0
411GxeLBfejBTzT1WBXSgn,44
4ixhOZtG2MHMB5eKDM0gCg,0
2MwCQtdvtZGbW2Iu92FfFv,46
2H3RItApoG6UTTbPZuul5r,14
60OKW0mZiPFHVpHl3eHueg,58
1Iga5GHOuh3RxXbWytxGfx,0
20zGk7N5dJOBpYkkpMFYTE,40
2K7j4xrQENCi5r3Hii4cVe,58
2eDjwnjzODPYouW3en1eTw,33
5oMBsH6iijc4NjnkoHNmTL,0
084ILpH20VSBeamcU7mM4K,26
7kaVhqJkTwXOr2IEOv6vSz,20
7u57tu5WIpn9YCp6AMBzuG,23
2uU3O5BpNnOAN7RIvsPT41,0
7cDcYIYKD6Y3CzB57JwR9T,21
3K32pMnJSoDSgEex4zrzfP,33
6Bd0NxQvDsQlb7WLeSwvfO,18
1LJH0nZbVzhekkdg59Za9J,0
5txoZyuAmtCfmDjUCEphWm,69
4rcHWl68ai6KvpXlc8vbnE,70
5kaiM7WaSYPybvKqEpN1zM,33
0tKjVEJlX3IZ5L1rEJc5hh,64
40WtyuI7co9HbxEzmzzf9a,35
6ADSaE87h8Y3lccZlBJdXH,79
3TW48DvQ7ChwY1Yy1tkMaP,68
4mdcJOb3hClffn4VSpK2hw,33
4aYLAF6ckQ5ooGGGM7sWAa,73
0QbKDAp6iEC9XtQbkjRxMm,3
665Jxlgi1HamPKbW1vwzx4,66
0GJiqR0uCbQQxYelOClLbS,34
3pyTksNccLM1jRvzQ4zTke,59
6Bd8wKokB3KwlWfG8s3GSG,30
2hjQWuAy9fsSykGerWU8Wi,50
7LIVrWcWJUeCIBsHBkcs2T,3
6DHv5Uiag2uDDgyytTThkZ,35
29wJiSQcze8HEmxkUQykyp,70
3evppwc8rJ86Y0jFHqyF8A,30
2UbB95KqBtsPOm7cFH2yXo,31
3TL3pr5KVEp2zhhgZKQhZc,6
57l7Y234WdweMtdiImaGqU,29
3SoNMDkQr86wqib28yaBI7,49
6KGXbG5wEb6WlIFAGKDQh0,7
5prTs2HAw2G4idHZyeFp8o,74
0u04FjMR2FedXkOQIFUx2r,33
32kgOw8wejH7zUhtXCM8DH,19
6BsbglI7wMq8AXxBqqPzmt,29
67cIB8595L7mYG1DWCqWNG,14
4jDmJ51x1o9NZB5Nxxc7gY,75
51H2y6YrNNXcy3dfc3qSbA,70
1Ui4pQVNf9qpwk6mUfiR1A,29
18DfMhEx4ddoreHrvZDF6Q,58
5QGcPVSJ8FD8eicZvMcNcG,2
6qB7YcFpeBEQa0D6QO482y,68
15MJ5NThPjj6xhPcts8MiY,70
54b8qPFqYqIndfdxiLApea,73
3Nf8oGn1okobzjDcFCvT6n,69
528CAH5pTLq86oZ52fHifA,62
1Eb90nmqTrxylKFhcUzW8P,74
36lkJSDyMEZoWTqtRj8Q8q,72
1HZ3cUZUw5htSFmah1V8Ko,14
6fqLce5TNAmNgbFwXD2DdG,66
4LFwNJWoj74Yd71fIr1W8x,75
1h22h211rde6dDCeW2hXpN,66
1eyq8cjUQ2daFthW2PC2GM,71
2SbsvihBJmgNKZ4qkXFWrp,75
4C8qZRxrteBY9F8r2oZrV3,58
7dQC53NiYOY9gKg3Qsu2Bs,67
4QEbXYWpDDWHzXNINdZlzW,10
5pEdaQSuxgifkk9syZvA6k,3
2NL4BBBSgypHnxUKmQdYcT,10
4vtraETxj6q2K58am1KLrT,0
4YUiaAd06ErtRJyfyAi0kZ,0
3Dj016lu9g5nVJ8ebMTfEo,0
6ULwhgWVBtR6wcv4zaXkHv,2
0kN4JHgF4LNPAPxEU3GdoX,0
1R1tWUfcrMiTb2DwI4xfrL,7
2pQR8kOm7x3oVrofuYFVBz,0
7LU2IIhnoVn722ExuO7zxd,0
2djWEUWTHHziNCGKhN10t0,0
6Hav2JJShJxEVq34t80hkA,0
4TF7GGsPSvuFEZujlrouSb,0
4HkJqkKtL0hRGH38d6yhJA,26
02WVK9TPtjSOcmy9cDkd5D,38
0mtUvL8w3vQiMm93AfnRpO,45
3kzmI3qZbtBKcVfiUyT2xI,32
4gKeCkrFA6BX1M9HKqZXNi,30
2ZMafcgiEaAx90bNT3mFiI,22
6EH4t79u6Qv9cPeSnowYlu,37
6RaoAZP9DWRgOZS5Fzayws,1
28fpHwozqEsERMGZwshWGF,0
1BgQUsAUiQFuIUVz4FFyAk,4
1BINQwBuKPKhpDyXipBXLl,0
0SrczT8VHoziloOp4adnhC,0
2wJu2DUjZx4MUL0FtKbvqG,18
7JvWO1fZaBWdIaeZ0jCtwc,23
3Zd0klcOIvoEnGi0JZ7WMP,0
0ot40eQY6BkGZGf5sV14fK,0
79q7xFOodcfIVbpNHjE2gB,42
7uRcUUmZpU4YVZFNVZnyXd,50
0Kk9ucpKYg4LR8bZ3Ym5Aj,0
5yPctjzVZhi0UZppV0Vwbk,22
1wp0NDVViJ1DCoYct05RLh,18
5som7RgLrVXCadUrHxCIIF,24
1wwR242udYdQC4ggSSB5oe,16
0Ntzm4r741PnDM8Tyxlte9,10
1cnA8Zf6McVyoWTr8xf0Ml,2
6Z435tBPT5JamUR9dN7y8y,6
2lRhq1ZfHNiaVNHkTWeXUv,54
3kQ4N6OIC6hhFsVjn9ISR1,0
2JOQYyJH6lG8hxpzmInRX0,0
75aQjpPtyPhLQ6MDInibPo,0
2528tHFeJZpm2xutrKFNIb,17
2qJhgvsVb8BUp5p2RUBwUd,19
0wyr5AIL1aSrzL0Bb7zTU4,15
4WLcEC8RoscRuzmNf2EeXf,39
2Cc4xF0pwkk3G3VE1YofUu,12
7Dk2q3NMtkiHNAA4DuHIGF,12
0xmfflYlysM94u8bsP3wno,4
4JjQPwb0MnDsO5wIvxlvNi,2
5uOTvcWHsvvDQ8z1Q9K64f,2
3MODES4TNtygekLl146Dxd,70
6kjlvJLh2DBsSQtqVzFh8I,58
1UJVIPoofun8KvEAqfq8jw,0
62p6fF2r4NY6pwZbxxvmr8,62
4hLQfgtzEyxme6w5GiwAEy,55
3l85BgDKG8LVAlEnHEU8lP,0
4GHvrcL0BoG2eDCM9gPoOd,0
0jgXVGgqgU5ugcsR0J5mbo,0
631W6GfTqgZ0YAeoICDcLf,0
3PkX1lcy0f7sYzI1b5SG5H,0
3Rtv6zRNKpeSygXoaF9kCm,53
2ze3FsjHLwoT18zzAP6SMM,32
4VvzR8gK84DSY70rpIx59p,0
1SA4BHsaFWGTova6ALTjyl,0
6P3US4DIVYrPeyG2YbOCeM,0
6ijuIOZJcPMGgEMcv3pPGS,0
2wSklOtazPXsuQEBvFL6Ru,28
1Kl3i3NlvuPqN5b8ivQrrp,14
2C1HfPSxkTrp29qSc36eUN,10
2SUpC3UgKwLVOS2FtZif9N,63
7LZyhNjhyXj27iEXUYQYHo,4
3tXzOcxvj5XAjwiTiRWUGP,1
3o3HURR06RatkEIE2Kcsht,1
7HK8ucZ2YGocZBdijlhql7,20
3qAqWMAacEDWKuI9pMfhRm,14
5CYVudnz9adXy4VgdTvFbI,13
0zoKeqw3hbI9156qhmZ2CD,14
5CjVzwMUI6j5Y8PlfJauvf,35
49Z4NzrNVES5qz9i4hRguT,23
2WNP92cnREKAU4PmzwfKvf,38
0QyIxB3MqUoSQX0kBjG6NO,39
7gpavVMJwJYFNUzfzUdSv7,48
0gof4zJewt0Krlibe7egiR,24
53VHRWhYdLLkBli26hQ1hz,31
215wUTQQUo2PElJFEFoB0d,62
3WrjbE6biDbu8x8g6FqhMR,25
6mHMOEW1ByeAuuwlSHchVE,0
47RYQsFm8QIxEEqLIaWd6I,0
3DHWxeWr4uh19MklWjLpR0,41
0nDoWlJuMZQ3XfA70L2Loy,32
2loctOuEydT8m8V0XsbPsU,41
5tASX9SKT8vFTQpfm5UVJT,44
3ZFwuJwUpIl0GeXsvF1ELf,25
1bcklQyAGzDxQiNMczMLt6,2
7o2CTH4ctstm8TNelqjb51,82
0o9Vb38CB5J1GQNDkrpAV0,3
3YBZIN3rekqsKxbJc9FZko,78
2UkAjD17Sc1bH39sKCTCJN,52
11KSXTdg8h7l2a8fjAC0Vs,5
0oqVuh6ldLQO2TKCcE3rzE,2
7zLC4HAY11GvvKsZHNrkAp,7
7ddn2swf3epWYsTFKu4Lvx,2
3m8laLj79QtBGgcOjmETNp,0
6xAORvvGEMK44FygUsiMQy,43
0docub2BW5HcsWU4WoOQqA,1
0Zj9X09LIkNOUNX0I4Tet9,0
6nxlHmpBJYicXHC0mvcKOm,46
7di8ToervYD0T8PY9cU3jq,0
6LtNEH08J18r4HLs4HzvqW,1
5O6JuXxnhwG3W5YClY2mEb,48
7MuESknZc28tXA8jrfvHfp,0
3ycOJKN5U4l1nLPM5IYJh6,3
5Z8EDau8uNcP1E8JvmfkZe,65
3YU9X8ryOR20beT7wOlDIJ,55
6fZO4Uk2yM4MwrY13n2zBI,1
1LDAh7QQnWvp3GJ9QDa1Pj,6
3L8WgDYS5TtwbyxOPSAiFf,10
2nVHqZbOGkKWzlcy1aMbE7,69
2iAq1y8jEVOQM6OA8L0XtO,14
3ptER26gZWGlFsPT7HJfqd,2
51pQ7vY7WXzxskwloaeqyj,69
51TG9W3y9qyO8BY5RXKgnZ,70
2lPACBENza3HRYBvQPOdWT,2
5K8gqK84cFZV1dFJAMC0jU,3
1OiXstIrdWPR7Sl4V2UhI1,0
6EFGlgetr9YSFH4gnCPVSP,0
11dCfArPrM7kzYpUrFHal9,15
3k58VAgUkM9cSvRpjIVaC7,7
2NhrdplfGpqU2F4vIKR4Hv,5
3ZKpdWRhiIp2t5WqFwVEG3,30
1GfG7elw3IndXv932o0Phx,1
1L8kJLp3ExF5ZGHwEZEqHe,44
42v9l3Nc8U2CZ7ZYS8n7BU,2
2JPceo9bJGGwiwjspYLhad,2
4Z4ZLBzCXSlHSCaxZ3WS7p,48
6tVs6BS4vqrFsCrHS0Ycsr,45
64Ret7Tf2M8pDE4aqbW2tX,14
0wJoRiX5K5BxlqZTolB2LD,71
5AQhw6cV5w1NipoBJbOb3f,36
61lqNlVRnWYiR9C7BDJw2l,16
07KHJvlYBeQVqrmifTEqEp,61
0jSRZBsn3RqAhBDzAefHAD,53
2YzHSCRkNrOJmmYZ0HPBJJ,39
3uMmllZo1AfoEnVT4ENCD3,68
7mZyNgtUXX6ZVgs0zsHfAU,22
2ls7Y9Xx07TqN7WjbT9sZD,40
50Xbiaj29QvHFy6gwNeL0K,0
0YSBpDBrLyip567LPKSgAL,1
2P7D92bxIfHwo2TaP9u4k8,0
7aGqzztb8FoK1wI27EUtGP,1
63kMZoG9xuU96GQdioTCI4,3
3KK9srDOhT2rGI9XXeaevw,1
5jtKi7F4fweK8wgeK646Qp,0
2OUd03ZVU4iNMhuMUIXiny,2
2kUzt5LsTUR0ggquP7O3eN,62
6WU66nFWemwQyQNjCAfVPZ,0
2MKpKeSlLitOXA2XCmFgpq,0
4zpWGC5MmGN6zX4J9XV8Gv,8
5SnOyuBtyzufoXBAKOdcxD,15
2Th42VycrWIKjhjIfur3xO,38
200Yp0rZTkp6ITSMbGjMK3,2
1L88LDjEGFIWj8YZe6qyDz,8
6CK4xXnpKHJQA4YFoQ6Ads,40
6dTEviMGUJLTwto9AM2r5h,35
6jbUknjNdYMr4I5WB1Mmis,1
0bVtevEgtDIeRjCJbK3Lmv,78
3Q5oNMl4OYrycajbOofpyY,35
4WpCUxvZhpWQynzvIAXmtR,0
0GTK6TesV108Jj5D3MHsYb,69
1eK4KsyjAzr2xJ86Tj5SWa,4
17XgxMFNzBYv38TEJRC18D,57
5KDNFlHAdDJ84fhK27c35X,65
0ss3ny5ZmAYMpTWJDLgnV8,50
114bGIxUrj6vnZwWEfEdMP,50
7mQwxVogsnpR3h6AJLQLlR,57
4yAEzjMpN9RZxZLqjqmW0X,1
79cAPxneo5AvbNgR6ch3Cj,54
5ceGigL7CZQ3Ih6W8SIbv8,7
4e9eGQYsOiBcftrWXwsVco,74
0Ti2dlF2xLjXblvdU5fCxM,70
77eRSoQbDt4qHlAhUqovmy,58
6q61Aa2HZkqLW5zFrij5ZK,38
1aC1IBAETh2XYGOE8kCC6t,56
7v0mtl6oInUtHOmTk2b0gC,60
5BfbdJLRp9gUyyxeGJUECL,54
6PHn6aXuM2FkzonGWJxY28,56
4BdPYaw5KvboXSej5XZpAW,51
1fLlRApgzxWweF1JTf8yM5,67
3IRovqSVYx3CNtDWRebsET,57
4OSbctVD37ycS0H3rwRm72,65
4AaZtoVREGSOTMzdzLoCGK,53
7kF1iPJTj3VFJX9XokQ80F,63
43lcnmBoTbTRjaer77OBf7,39
14no1rD0brutYOOJq8h0fe,2
353YRjUfYOlM1HgNwMrWCs,33
2DlHlPMa4M17kufBvI2lEN,80
25LbeGnYJuqbkxqc8VyhTs,34
4BL79Qie6r0TkXuNQLC8gQ,2
0CA3RxBx2xSQXPfpmUBK1v,57
3BmjRmFTESgWZLPSVGp8aG,58
1rSo624QuuCteNxAzsU3SV,55
5cZqsjVs6MevCnAkasbEOX,71
3ER2b5TBR4XRx9DHiZJ484,0
5IvKtrcNWBkvyW2yXZ2Y40,55
5tJjQIhH6mH3PhG1DjW3gD,51
1Y13csEpu3TK5gQdzGLrd8,67
6ISuXA3UCPMtsyEUGUTAyn,59
1d5UuboIPRMD4HaU3yycKC,56
2l9U0zTBpcsAfCuIUO9FxB,43
7ISL3LO8AWP3fKIXunvqTa,66
3CkjLJYnnyOtGk4Jx4iYS4,62
1lATXTBJDHwawvT1UfxWu3,67
55mJleti2WfWEFNFcBduhc,68
1vxu8vMNshg5J8z3oA7QJZ,63
2DMqiPZ8uLE2AtwHLInHOI,8
510UgVCpnUaQ5ACHW2J8gu,60
7oxHEN7q9V67XUReaq0txr,50
3876zu2BcDL39vLkkJGKLZ,44
4w3InOZmItJiSlhnkr3lv6,67
12f3UbBnYHrZ7vbRXfyDA9,56
52DNTZvyZREUZC6dEjq3J6,28
4kIYLdQ0eoiZaVrGVWLvqn,54
71UYuIZf0TeXAjyy72COVr,57
0toJeVTW2hHX9qYVmdOpBs,57
2vajU8g5DJCuthr5pb7RVT,7
4w5Grfxx5Rpup6mo5v6bW0,67
0hsMhZA3gguNuHOcDsGmOf,47
5MFr2IB9u3t7nYdRL53viF,57
200UDgTJl6xvSejJzMP6Ne,50
70PH29yzcK8ZQVseOZlAJG,7
4ob71GMH7PAokRzPhejagR,55
7MUazB4rGIqFFIkjT95rCO,54
1gAbEXZi4ZrmA5KPQARXrD,54
25xMfbsrHq7gZFtiGenVm9,47
7iymoplUkeIAat6dSn6wrR,11
0HkwDCJIbWijtfKg63gQBJ,57
3q1dhgO6MmeA7LUoz86BPh,26
58U52B6rDjT30RIquT51dE,46
6lFbdi743kgerMZDjSqbuA,53
61blBldjlrjCOiMnRfNSFk,6
7JuGl6cntiqvXVgXJFSggk,56
3t0J8vI9StQD8KIBkT2Cp5,63
4QonXqjNiT2KXPkTkZy3tD,44
5TL60rdO2ruxtVb3dCTtUJ,47
3a4UuAErF1VMAkwqzkc1tj,6
1bA2ZK7CFxEMnyn1dWP2jp,64
59bem62WIxhdH76jIWEm6S,47
310yA0OSNvWriki14qBLeY,8
4ctpogwllZ06lgqpFORcZR,48
4bAmAVdks2Y84VNVVLXFwN,62
6gyAv8ubr2vaTRdn5bftyb,49
69uCmYNvkqnvIpyTKJXZ5P,50
0e4xfVTScciruWRTHG3Myh,40
0EA7tn6U2YpoUIOjN3AP02,6
67jtXlxQs82ATZhfdywYJa,5
5fnDDcjcXKUvJ6iSnpiU0v,50
6UqRGwjwYL0stXbaodTxwo,69
6wHdTGv5xb3HU7As15DLda,46
58aeU18mt15CnihIz4MsS3,48
1aajQbw23khpQMme1AeKI6,5
1L0ZuhK7CHY33fUTQuWG1U,50
2ZIMKOI0DT7wM3qTND0IWm,45
3nbtUMjRUH5VDwhvvcPRF8,48
3Zg6kO3S4FQ0jMfTIgHzyl,59
4PwXNVqkIM8KBuEgYFqDiE,5
5I1K6LJMvIdV5kpHS8tMkr,54
6RxxunHQUOtYojwJGDLB51,44
1Rev0uexcpMr1ERkucbXnT,45
6UW9S0skvWZ9PUvLti7aZP,54
1YEgACMNGb2EGptiOodOyZ,6
7qBNJBQJJjQjYFZlP3IPhK,55
23OzWEhGGgu7RSqzKhsGhE,42
6RBsFW2PBiJtCYZmNpia5G,48
33uV0G85zoAlzHYTJyaGRl,35
5SNTUBSq1Qzi0URdB443h1,35
7l15QDWp4v3TYh5u3pQjxa,59
6p8uFTidsF68EHK5p753gU,46
1fappIhSOUyng8mHEfYzkP,4
7uM7YZwNZqdDMG0NfGhmux,67
5JdhojQ6h2Cy2t6uH5jPAa,50
7ctdCk91bL7jjDx3hmbB5z,54
6n0OQD5aGspHuwFPJ2ePGC,48
2MmmLzAFA2XmKB4hP843gh,46
5wNJY5ICnoVqzrfZMfHx7l,41
0ZNkenDGP8wVlnEwfiBJYO,44
0DHUariIorcAgunTr0GTy2,41
57wbOuofBE6Cb3mMPuQ24i,48
79T9m6YkRCgP0955CE4UCd,55
6HdURgU5JoS6IbMrTCC3QM,5
0k93MXOj0kSXo84SvSDeUz,17
1aJ1xeEQ1ivKGnTeuYolJk,55
65AuuSC0parBq0hAFyA22v,43
3d7xGRzPWvMUJtJanQiD7x,4
5ahvjrjn7ymaeaWKFZrsca,56
3CIzp3oPhSkSMZjANQPtVV,3
4MmESCOyomLv2BmcHkVAQY,3
2NsWGd3UslepVF25pKw1sp,46
5hRVBXMn6TFyOncZTYl7ej,5
340sV0G2e1h5jWsMyDRmc9,4
5ZXmCqIzh9cRaMMfdtHuyZ,48
3bu38wOOaBOOf4OYi23R6a,36
69lKbD1RGW41qnsksqtMuq,32
7Ct0Q46k5PkXzYiNE5D2dn,9
7MCgEv2ovQuxfijz2WZ4kH,54
1kFu2TuUmsARXGYc2eYXiC,50
66MrwENuBlVccH7t848vjD,48
5lIat5pyge2yKkV20FlgQ7,55
0elb6lDN4B5Ao3TWoXYUzs,47
1oLxfF4dmgoKunk9LCQBCX,3
1UtjCEfOU9JaAMuGIhBPBx,41
7vHshinTU8161w69EPbabY,66
1AgZA1lTtCXeIbhXrIup4W,5
7yebvgOaP8l5WkYh59dPxh,39
4mPOYg53faLL6brBcoZ5T8,9
0dqfl4l45vqw2TnNrnbsy0,71
2kBgJXGbVA6WcA40IFA9KF,64
2dy3TKVDEbIeWxeIb8JWqZ,80
1E7RHPXA9sZ30qfms18J7J,63
7nDIflSHQXzaa8zupxwv3U,74
0amRhMUb9wYrDOmSD938AQ,10
5YfqVqJwjxiyhxvofbCnHp,62
3fRIuTih8bzc0vtY9fHhvF,69
0HlMshB5JmZjPNbOuOgFHN,76
04elniHFWwwFHxi3SZlGI6,60
3yEtuhGR8jOtusa29jWrhG,69
6bum69IXoiGcZCb83ZtfGA,7
4Ih0JljQ3X3PbHfmuk05PR,7
2swZ0X1njeU32SNJeBKIfW,73
7gL0eIncXB5ELO8BFMR3Uv,67
0W8NvcMsIuygeFnfNz2KnC,64
5giBWdb2pJwFl3avFUKGXj,52
4b55fVKJprjWWj4KhKgxMf,65
5aLELbBB0Pa7TlGJJyBJo9,66
27n9VDbbjFnEJsgjYTnwTM,8
4Xqpt53kWML7eTObGxQ43i,70
4bUrpXdPZIJMPUksA8ggDB,59
35hemoZQuo9lEbFSS05I9h,58
65qnIZCLVTYdnNxWMJQ3kj,51
3zVf7Ssg55ioIak3B1aWSY,54
2MnKininlD8bY9ggRNSJ37,67
0wDEs6WvqDHq4XJZC0dHhO,65
2gT8OWcAgPg0yawg1qw4Nv,51
3zVibdZHsVH05p5Crux6xX,65
18hnXK4HWm3BxT8QijiJVO,67
00Ro1lnV3V6i87aY4t8Q43,68
7MkFd0UDHlILDrhBjGZH5K,72
6rB5eNXwpxDbVJJpWzaOlf,49
